fragment_smiles,occurences,example_ligands
c1cn[nH]c1,223787,250:25000:0:PV-005599352218;250:25000:0:PV-005599353084;250:25000:0:PV-005599353117;
OC1CCNC1,92469,250:25000:0:PV-005599352218;250:25000:0:PV-005599352505;250:25000:0:PV-005599353376;
Fc1cccc(Cl)c1,17559,250:25000:0:PV-005599352218;250:25000:0:PV-005599352646;250:25000:0:PV-005599353987;
C1CCC2(CC1)CCC2,6147,250:25000:0:PV-005599352309;250:25000:0:PV-005599352310;250:25000:1:PV-004041481804;
c1cscn1,128465,250:25000:0:PV-005599352318;250:25000:0:PV-005599352349;250:25000:0:PV-005599352517;
C1CC2CNC2CN1,11069,250:25000:0:PV-005599352318;250:25000:0:PV-005599358909;250:25000:0:PV-005599371578;
c1ccsc1,166540,250:25000:0:PV-005599352341;250:25000:0:PV-005599352342;250:25000:0:PV-005599352343;
C1CCNC1,588101,250:25000:0:PV-005599352341;250:25000:0:PV-005599352342;250:25000:0:PV-005599352343;
CC1CCNCCN1,13134,250:25000:0:PV-005599352349;250:25000:0:PV-005599354987;250:25000:0:PV-005599355409;
OC1CCCC1,31621,250:25000:0:PV-005599352349;250:25000:0:PV-005599352755;250:25000:0:PV-005599353847;
CC1CN(C)CCO1,370,250:25000:0:PV-005599352363;250:25000:0:PV-005599352364;250:25000:4:PV-005599463516;
FC1CCC1,55004,250:25000:0:PV-005599352363;250:25000:0:PV-005599352364;250:25000:0:PV-005599354898;
c1cnsc1,56928,250:25000:0:PV-005599352363;250:25000:0:PV-005599352364;250:25000:0:PV-005599353269;
Cc1cccs1,43335,250:25000:0:PV-005599352481;250:25000:0:PV-005599353219;250:25000:0:PV-005599353625;
c1cc2ccsc2cn1,3992,250:25000:0:PV-005599352481;250:25000:0:PV-005599353472;250:25000:0:PV-005599359770;
CC1CC2CC2C1,2418,250:25000:0:PV-005599352505;250:25000:0:PV-005599371346;250:25000:0:PV-005599371347;
C1COCOC1,5680,250:25000:0:PV-005599352505;250:25000:0:PV-005599355250;250:25000:0:PV-005599373152;
O=C1CCCCN1,30348,250:25000:0:PV-005599352517;250:25000:0:PV-005599352518;250:25000:0:PV-005599352519;
C1CC2(C1)CCC2,21267,250:25000:0:PV-005599352517;250:25000:0:PV-005599352518;250:25000:0:PV-005599352519;
Fc1ccccc1,131752,250:25000:0:PV-005599352527;250:25000:0:PV-005599352622;250:25000:0:PV-005599354287;
c1cn2c(n1)SCC2,2822,250:25000:0:PV-005599352527;250:25000:0:PV-005599358154;250:25000:0:PV-005599359540;
Cc1n[nH]cc1Cl,4762,250:25000:0:PV-005599352536;250:25000:0:PV-005599358763;250:25000:0:PV-005599365125;
